weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId
74,Leonel,,Moreira Ledezma,16843,1990-04-02,179,125510,right,L. Moreira,16871
77,Francisco Javier,,Calvo Quesada,8095,1992-07-08,180,125512,left,F. Calvo,16871
80,Roy,,Carroll,10847,1977-09-30,188,92895,right,R. Carroll,10962
90,Cheikh,,N'Doye,3799,1986-03-29,192,27412,right,C. N'Doye,19314
72,Luis Carlos,,Ovalle Victoria,17924,1988-09-07,178,131862,left,L. Ovalle,17929
70,Anice,,Badri,16232,1990-09-18,177,28094,right,A. Badri,16276
84,Alex Ra\u00fal,,Rodr\u00edguez Ledezma,17916,1990-08-05,197,167241,right,A. Rodr\u00edguez,17929
79,Davinson,,S\u00e1nchez Mina,1624,1996-06-12,187,257762,right,D. S\u00e1nchez,12430
75,Vahid,,Amiri,4488,1988-04-02,179,237836,left,V. Amiri,10840
77,Joe,,Gomez,1612,1997-05-23,188,257899,right,J. Gomez,2413
67,Youssouf,,Sabaly,3772,1993-03-05,173,28529,right,Y. Sabaly,19314
96,Danny,,Vukovi\u0107,5081,1985-03-27,188,61360,right,D. Vukovi\u0107,8493
70,Josh,,Risdon,22318,1992-07-27,167,61367,right,J. Risdon,8493
82,Mathew,,Ryan,1651,1992-04-08,184,61390,right,M. Ryan,8493
82,R\u00e1ndall,,Azofeifa Corrales,16843,1984-12-30,183,32706,right,R. Azofeifa,16871
72,Robbie,,Keane,null,1980-07-08,176,8025,right,R. Keane,null
65,Gabriel Andrei,,Torje,4513,1989-11-22,169,20596,right,G. Torje,11944
66,Hattan,,Bahbir,16472,1992-07-16,170,122615,right,Hattan Bahbir,16521
73,Rafa\u0142,,Kurzawa,3789,1993-01-29,182,225324,left,R. Kurzawa,13869
78,Dimitri,,Petratos,8313,1992-11-10,175,61492,right,D. Petratos,8493
70,Renato J\u00fanior,,Luz Sanches,2444,1997-08-18,176,258162,right,Renato Sanches,9905
75,Hyun-Woo,,Cho,14772,1991-09-25,189,256043,right,Hyun-Woo Cho,14855
63,Jordan,,Leborgne,null,1995-09-29,173,258408,right,J. Leborgne,null
68,Genki,,Haraguchi,2455,1991-05-09,177,94650,right,G. Haraguchi,12913
70,Hiroki,,Sakai,3771,1990-04-12,183,94695,right,H. Sakai,12913
77,Mikael,,Lustig,8508,1986-12-13,189,61949,right,M. Lustig,7047
75,Sung-Yeung,,Ki,1613,1989-01-24,186,61962,right,Sung-Yeung Ki,14855
72,Steven,,Davis,1619,1985-01-01,173,61988,right,S. Davis,10962
70,Kyle,,Lafferty,8509,1987-09-16,193,62001,right,K. Lafferty,10962
74,Gen,,Sh\u014dji,12800,1992-12-11,182,94814,right,G. Sh\u014dji,12913
69,Jules,,Iloki,null,1992-01-14,172,217872,right,J. Iloki,null
80,Darren,,Randolph,1620,1987-05-12,185,62071,right,D. Randolph,8274
84,Andreas,,Granqvist,6718,1985-04-16,192,21275,right,A. Granqvist,7047
64,Ryota,,Oshima,12812,1993-01-23,168,94922,right,R. Oshima,12913
74,Tarek,,Hamed,27533,1988-10-24,179,437417,right,Tarek Hamed,16129
78,Khadim,,N'Diaye,19644,1985-04-05,191,133897,right,K. N'Diaye,19314
84,Alan,,Mannus,8152,1982-05-19,188,62300,right,A. Mannus,10962
79,Motaz Ali Hassan,,Hawsawi,16465,1992-02-17,180,139391,right,Motaz Hawsawi,16521
74,Birkir M\u00e1r,,S\u00e6varsson,7735,1984-11-11,187,54451,right,B. S\u00e6varsson,7839
73,Daniel,,Arzani,8508,1999-01-04,171,403613,right,D. Arzani,8493
68,Aaron,,Mooy,1673,1990-09-15,174,62389,right,A. Mooy,8493
74,Young-Gwon,,Kim,58945,1990-02-27,184,95200,left,Young-Gwon Kim,14855
66,Min-Woo,,Kim,14777,1990-02-25,174,95299,left,Min-Woo Kim,14855
75,Wataru,,Endo,5082,1993-02-09,178,95349,right,W. Endo,12913
82,Aleksandar,,Mitrovi\u0107,1616,1994-09-16,189,128214,right,A. Mitrovi\u0107,17322
78,Woo-Young,,Jung,16449,1989-12-14,186,95490,right,Woo-Young Jung,14855
80,Jackson,,Irvine,1672,1993-03-07,189,62743,right,J. Irvine,8493
77,Tomoaki,,Makino,12799,1987-05-11,182,94630,right,T. Makino,12913
78,Erick Javier,,Davis Grajales,14390,1991-03-31,179,116364,left,E. Davis,17929
73,Oualid,,El Hajjam,3789,1991-02-19,181,30320,right,O. El Hajjam,16216
69,Ikechukwu,,Ezenwa,16786,1988-10-16,185,125207,right,I. Ezenwa,16823
70,Karim,,Achahbar,null,1996-01-03,182,260001,left,K. Achahbar,null
71,Adolfo Abdiel,,Machado,7944,1985-02-14,182,125848,right,A. Machado,17929
76,Daniel,,Colindres Solera,null,1985-01-10,180,125273,right,D. Colindres,16871
75,Patrick Alberto,,Pemberton Bernard,16835,1982-04-24,178,125282,right,P. Pemberton,16871
61,Mohammed,,Al Burayk,16467,1992-09-15,173,292954,right,Mohammed Al Burayk,16521
85,Serigne Modou Kara,,Mbodji,3770,1989-11-22,192,54315,right,K. Mbodji,19314
73,Nilson Evair,,Loyola Morales,15534,1994-10-26,175,325910,left,N. Loyola,15594
78,Orges,,Shehi,null,1977-09-25,182,64178,right,O. Shehi,null
83,Ali,,Al Bulayhi,16467,1989-11-21,182,398219,left,Ali Al Bulayhi,16521
68,N'Golo,,Kant\u00e9,1610,1991-03-29,168,31528,right,N. Kant\u00e9,4418
80,Munir,,Mohand Mohamedi,683,1989-05-10,190,6509,right,Munir,16216
83,Alban,,Hoxha,8675,1987-11-23,188,64698,right,A. Hoxha,8731
78,Moussa,,Konat\u00e9,3789,1993-04-03,181,97582,right,M. Konat\u00e9,19314
76,Tanguy,,Ndomb\u00e8l\u00e9 Alvaro,3766,1996-12-28,181,294695,right,T. Ndomb\u00e8l\u00e9,4418
78,Cenk,,Tosun,1623,1991-06-07,183,32636,right,C. Tosun,4687
87,Richard,,Keogh,1647,1986-08-11,188,8764,right,R. Keogh,8274
73,Craig,,Cathcart,1644,1989-02-06,188,9403,right,C. Cathcart,10962
71,Aaron ,,Hughes,8510,1979-11-08,183,11135,right,A. Hughes,10962
85,Kevin,,Wimmer,2455,1992-11-15,187,65254,left,K. Wimmer,9109
0,Michel Ndary,,Adopo,3713,2000-07-19,187,562846,right,M. Adopo,null
0,Emanuel,,Ercolano,22302,2002-10-15,0,560427,null,E. Ercolano,null
0,Luis,,Ndreu,3724,1999-05-20,0,540634,right,L. Ndreu,null
0,Samuel,,Pizzignacco,3724,2001-09-01,0,531691,right,S. Pizzignacco,null
79,Andrea,,Donadello,3724,2000-04-28,186,531687,right,A. Donadello,null
83,Giacomo,,Figliuzzi,3731,2000-11-12,184,530879,right,G. Figliuzzi,null
0,Ben Lhassine,,Kone,3713,2000-03-14,0,530642,left,B. Kone,null
81,Gabriel,,Barbosa Avelino,23791,1999-03-17,193,485450,right,Gabriel Barbosa,null
79,Aldo,,Caiazza,31268,1999-03-20,185,471252,right,A. Caiazza,null
80,Erick Steven,,Ferigra Burnham,3185,1999-02-07,188,471124,right,E. Ferigra,null
74,Alessio,,Miceli,3535,1999-08-31,179,423597,right,A. Miceli,null
0,Lorenzo,,Peli,3715,2000-01-24,0,422570,right,L. Peli,27928
0,Andrea,,Colpani,3715,1999-05-11,0,422555,left,A. Colpani,3764
0,Enrico,,Del Prato,3715,1999-11-10,0,422552,right,E. Del Prato,3764
0,Frank,,Tsadjout,26542,1999-07-28,0,422086,left,F. Tsadjout,null
0,Salvatore,,Elia,3252,1999-06-30,0,418317,right,S. Elia,null
0,Alessandro,,Fiordaliso,3230,1999-03-20,0,416011,right,A. Fiordaliso,null
68,Vincenzo,,Millico,3713,2000-08-12,173,401883,right,V. Millico,3761
0,Thomas,,Bolis,3183,1998-08-02,0,399181,right,T. Bolis,null
0,Luca,,Sparandeo,3219,1999-08-18,0,360778,left,L. Sparandeo,null
0,Emanuele,,Torrasi,26542,1999-03-16,180,354470,right,E. Torrasi,27928
80,Gabriel Alejandro,,Paletta,9142,1986-02-15,190,20490,right,G. Paletta,null
77,Daniele,,Gastaldello,3167,1983-06-25,185,20610,right,D. Gastaldello,null
69,Gregory,,van der Wiel,14995,1988-02-03,183,45,right,G. van der Wiel,null
78,Karamoko,,Ciss\u00e9,3194,1988-11-14,184,21235,right,K. Ciss\u00e9,null
78,Marcello,,Gazzola,3160,1985-04-03,183,22152,right,M. Gazzola,null
73,Fabio Giovanni,,Ceravolo,3160,1987-03-05,180,22686,right,F. Ceravolo,null
82,Duje,,\u010cop,690,1990-02-01,187,69610,right,D. \u010cop,null
79,Alejandro Dami\u00e1n,,Gonz\u00e1lez Hern\u00e1ndez,12299,1988-03-23,184,116160,right,A. Gonz\u00e1lez,null
80,Daniele,,Gasparetto,3182,1988-04-06,195,21500,right,D. Gasparetto,null
75,Mirko,,Eramo,3404,1989-07-12,184,22565,right,M. Eramo,null
75,Domenico,,Maietta,3178,1982-08-03,184,21306,right,D. Maietta,null
78,Michele,,Cremonesi,3179,1988-04-15,183,21725,right,M. Cremonesi,null
76,Federico,,Melchiorri,3179,1987-01-06,185,145344,right,F. Melchiorri,null
77,Oliver,,Kragl,3222,1990-05-12,180,16922,left,O. Kragl,null
75,Michele,,Camporese,3222,1992-05-19,186,20925,right,M. Camporese,null
80,Kristiano Samuel,,Armenteros Nunez Mendoza Jansson,8113,1990-05-27,181,658,left,S. Armenteros,null
85,No\u00eb,,Dussenne,5187,1992-04-07,191,37959,right,N. Dussenne,null
73,Saphir Sliti,,Ta\u00efder,8142,1992-02-29,180,20690,right,S. Ta\u00efder,16009
90,Gabriel,,Vasconcelos Ferreira,3179,1992-09-27,193,40820,right,Gabriel,null
82,Michele,,Rigione,3165,1991-03-07,185,21730,right,M. Rigione,null
74,Petar,,Brlek,6433,1994-01-29,180,69658,right,P. Brlek,null
87,Molla,,Wagu\u00e9,3163,1991-02-21,191,25885,right,M. Wagu\u00e9,19001
80,Luca,,Mora,3205,1988-05-10,183,22864,left,L. Mora,null
81,Gianluca,,Di Chiara,3219,1993-01-12,184,21578,left,G. Di Chiara,null
67,Luca,,Garritano,3311,1994-02-11,172,238832,right,L. Garritano,null
70,Davide,,Zappacosta,1610,1992-06-11,182,22889,right,D. Zappacosta,null
65,Amato,,Ciciretti,3160,1993-12-31,170,134484,left,A. Ciciretti,null
67,Mattia,,Aramu,3169,1995-05-14,180,134440,left,M. Aramu,null
68,D\u00e1vid,,Ivan,3231,1995-02-26,173,138402,right,D. Ivan,null
70,Mamadou Yaye,,Kanoute,3198,1993-10-07,174,23124,right,M. Kanoute,null
80,George Alexandru,,Pu\u015fca\u015f,3171,1996-04-08,188,137161,right,G. Pu\u015fca\u015f,11944
85,Marios,,Oikonomou,12511,1992-10-06,189,93341,right,M. Oikonomou,null
72,Yussif Raman,,Chibsah,3254,1993-03-10,178,220341,right,R. Chibsah,null
79,Pawe\u0142,,Bochniewicz,13512,1996-01-30,187,240039,left,P. Bochniewicz,13876
79,Samuel,,Gustafson,3194,1995-01-11,186,252473,right,S. Gustafson,null
75,Luca,,Vido,3179,1997-02-03,182,262384,right,L. Vido,3763
82,Wesley,,Hoedt,1619,1994-03-06,192,268776,left,W. Hoedt,null
77,Alessandro,,Bellemo,3309,1995-08-07,182,270034,right,A. Bellemo,null
83,Hermes Arist\u00f3teles,,Romero,3197,1995-10-18,186,293198,right,A. Romero,null
75,Fabio,,Della Giovanna,3282,1997-03-21,185,286219,left,F. Della Giovanna,null
76,Maxime,,Leverbe,3164,1997-02-15,188,298021,right,M. Leverbe,null
73,\u0106azim,,Sulji\u0107,3291,1996-10-29,178,340085,right,C. Sulji\u0107,null
67,Tiago Daniel,,Rodrigues Dias,9686,1998-05-04,175,343273,left,Tiago Dias,9911
76,Vitja,,Valen\u010di\u010d,11953,1999-03-12,177,345817,right,V. Valen\u010di\u010d,null
0,Stefano,,Ciavattini,3170,1998-03-30,0,347014,right,S. Ciavattini,null
67,Andrea,,Marcucci,31889,1999-02-07,173,347019,right,A. Marcucci,3764
85,Gianluca,,Scamacca,23,1999-01-01,195,347024,right,G. Scamacca,3764
68,Ianis,,Hagi,11797,1998-10-22,178,346551,left,I. Hagi,11950
72,Nura,,Abdullahi,3158,1997-08-17,180,350991,right,N. Abdullahi,null
74,Filippo,,Melegoni,3199,1999-02-18,186,351009,right,F. Melegoni,3764
73,\u0160imon,,\u0160tefanec,3195,1998-09-05,178,352717,right,S. \u0160tefanec,null
70,\u013dubom\u00edr,,Tupta,3194,1998-03-27,178,352722,right,\u013d. Tupta,14501
85,Titas,,Krapikas,3710,1999-01-03,195,352868,right,T. Krapikas,null
63,Rafik,,Zekhnini,16,1998-01-12,179,361214,right,R. Zekhnini,null
80,Luka,,Markovi\u0107,26540,2000-02-19,186,362013,right,L. Markovi\u0107,null
75,Simone,,Palombi,3168,1996-04-23,182,364640,right,S. Palombi,null
78,Petko,,Hristov,3182,1999-03-01,191,372079,right,P. Hristov,9404
84,Mattia,,Del Favero,63044,1998-06-05,190,375395,right,M. Del Favero,null
75,Fabrizio,,Brignani,3207,1998-01-13,192,392383,right,F. Brignani,null
75,Cristian,,Mutton,26379,1999-01-06,184,411313,right,C. Mutton,null
78,Karlo,,Buti\u0107,3182,1998-08-21,187,386656,left,K. Buti\u0107,null
92,Leonardo,,Marson,3304,1998-01-05,194,392384,left,L. Marson,null
78,Andrea,,Romagnoli,3414,1998-07-29,180,397237,right,A. Romagnoli,null
80,Zinho,,Vanheusden,5083,1999-07-29,187,399493,right,Z. Vanheusden,null
74,Ognjen,,Stijepovi\u0107,3164,1999-10-22,185,405880,left,O. Stijepovi\u0107,null
70,Michael,,Kingsley Dogo,3179,1999-08-26,176,403264,right,M. Kingsley,16826
72,Orji,,Okwonkwo,3166,1998-01-19,178,403272,right,O. Okwonkwo,null
78,Raoul,,Bellanova,26542,2000-05-16,185,405598,right,R. Bellanova,3764
78,Matteo,,Gabbia,3203,1999-10-21,188,405603,right,M. Gabbia,3764
80,Gabriele,,Gori,3222,1999-02-13,187,405607,left,G. Gori,null
74,Andrea,,Pinamonti,3254,1999-05-19,185,405608,right,A. Pinamonti,3764
0,Marash,,Kumbulla,3726,2000-02-08,185,404693,right,M. Kumbulla,8734
78,Filip,,Va\u0161ko,3724,1999-08-11,191,406132,right,F. Va\u0161ko,null
76,Michal,,Tomi\u010d,14368,1999-03-30,182,406142,right,M. Tomi\u010d,null
75,Andreaw Rayan,,Gravillon,3199,1998-02-08,188,412914,right,A. Gravillon,null
72,Xian,,Emmers,3235,1999-07-20,178,412915,right,X. Emmers,null
79,Juan Manuel,,Valencia Aponz\u00e1,3166,1998-06-20,185,415687,right,J. Valencia,null
74,Domenico,,Coppola,3291,1999-01-29,193,423147,right,D. Coppola,null
75,Manuel,,Ferrini,39972,1998-06-25,188,432680,right,M. Ferrini,null
92,Leonardo,,Loria,26540,1999-03-28,195,443962,right,L. Loria,null
72,Ferdinando,,Del Sole,3199,1998-01-17,180,448299,left,F. Del Sole,null
75,Emmanuel Delan Junior,,Latte Lath,3209,1999-01-02,180,448332,right,E. Latte Lath,null
76,Federico,,Brancolini,3702,2001-07-14,184,456492,right,F. Brancolini,null
79,Giuseppe,,Cuomo,3197,1998-02-02,190,456565,right,G. Cuomo,null
69,Giovanni,,Volpicelli,3219,1999-09-24,175,461671,right,G. Volpicelli,null
88,Federico,,Ravaglia,3282,1999-11-11,196,471286,right,F. Ravaglia,null
80,Manuel,,De Luca,3244,1998-07-17,190,471300,right,M. De Luca,null
0,Dejan,,Kulusevski,3715,2000-04-25,0,472363,left,D. Kulusevski,7051
74,Lorenzo,,Valeau,3188,1999-03-05,180,475573,left,L. Valeau,null
75,Alessandro,,Guarnone,3502,1999-03-27,185,478229,right,A. Guarnone,null
60,Giuseppe,,Borello,3291,1999-04-28,167,483978,left,G. Borello,null
67,Emanuel,,Vignato,3165,2000-08-24,175,485014,right,E. Vignato,27928
72,Alessio,,Donnarumma,3354,1998-02-16,174,485463,right,A. Donnarumma,null
0,Oliva Christian,,Rutjens,3465,1998-01-05,0,485464,right,Christian Rutjens,null
0,Vincenzo,,Pinto,24101,2000-10-31,0,486945,right,V. Pinto,null
79,Nicol\u00f2,,Zaniolo,3158,1999-07-02,190,487020,left,N. Zaniolo,3763
70,Gianluca,,Frabotta,3414,1999-06-24,176,489124,left,G. Frabotta,27928
80,Michele,,Cerofolini,3311,1999-01-04,188,490626,right,M. Cerofolini,3764
80,Alessandro,,Buongiorno,3435,1999-06-06,191,491451,left,A. Buongiorno,3764
63,Andrea,,Tessiore,3231,1999-10-01,177,492463,right,A. Tessiore,null
62,Pedro,,Lomba Neto,3162,2000-03-09,172,496823,left,Pedro Neto,9911
83,Flippo,,Pavoni,3221,1999-08-08,186,499834,right,F. Pavoni,null
78,Raul Marian,,Oprut,60557,1998-01-04,184,503199,left,R. Oprut,null
75,Giacomo,,Boccafoglia,3679,1998-12-01,180,503517,right,G. Boccafoglia,null
78,Riccardo,,Daga,3173,2000-01-13,192,507570,right,R. Daga,null
78,Gergely,,Hutv\u00e1gner,3710,2000-07-01,192,507578,left,G. Hutv\u00e1gner,null
82,Franck Alain,,Djoulou Zohoki,3713,1999-01-01,185,507587,right,F. Djoulou,null
80,Marco,,Pissardo,23351,1998-01-08,185,511119,right,M. Pissardo,null
72,Eddy Anthony,,Salcedo Mora,3721,2001-10-01,188,520774,right,E. Salcedo,null
70,Riccardo,,Sottil,3176,1999-06-03,180,523085,right,R. Sottil,3764
74,Luca,,Ranieri,3222,1999-04-23,185,523086,left,L. Ranieri,3764
68,Andrea,,Danzi,3194,1999-02-25,175,523089,right,A. Danzi,3764
64,Pasquale,,Giannotti,26410,1999-06-05,171,527518,right,P. Giannotti,null
0,Alessio,,Riccardi,31889,2001-04-03,0,529551,right,A. Riccardi,3761
80,Thomas,,Candeloro,6418,2000-05-29,195,531179,right,T. Candeloro,null
0,Devid Eugene,,Bouah,31889,2001-08-13,0,532436,right,D. Bouah,null
81,Michael,,Scarf,3217,1999-05-10,187,532651,left,M. Scarf,null
0,Manuel,,Lombardoni,3213,1998-12-19,0,535708,right,M. Lombardoni,null
0,Salvatore,,Esposito,26442,2000-10-07,0,535716,right,S. Esposito,null
0,Pio Francesco,,Russo,3275,1999-03-01,0,535738,right,P. Russo,null
0,Lorenzo,,Bruzzi,63189,2000-01-31,0,536520,left,L. Bruzzi,null
0,Alexander,,Kert Molberg,39813,1999-02-26,0,540613,right,A. Molberg,7714
69,Francesco,,Latella,3731,2000-01-27,182,544095,right,F. Latella,null
0,Nicol\u00f2,,Cabras,3700,2001-02-11,0,545472,right,N. Cabras,null
0,Luca,,Seri,26442,1999-12-09,0,546326,right,L. Seri,null
0,Luca,,Gagliano,3700,2000-07-14,0,546356,left,L. Gagliano,null
0,Riccardo,,Ladinetti,3700,2000-12-20,0,546357,right,R. Ladinetti,null
0,Manuel,,Gasparini,3724,2002-05-19,0,549982,,M. Gasparini,3759
83,Joe,,Hart,1646,1987-04-19,194,8301,right,J. Hart,null
84,Orestis,,Karnezis,3187,1985-07-11,190,92864,right,O. Karnezis,12678
81,Manolo,,Gabbiadini,1619,1991-11-26,186,20857,left,M. Gabbiadini,null
73,Gerard,,Deulofeu L\u00e1zaro,1644,1994-03-13,177,3348,right,Deulofeu,null
76,Mario,,Lemina,1619,1993-09-01,184,29640,right,M. Lemina,19062
68,Luca,,Zanimacchia,63044,1998-07-19,178,447505,right,L. Zanimacchia,null
90,Fernando,,Llorente Torres,1624,1985-02-26,195,3424,right,Fernando Llorente,null
80,Lukas,,Podolski,12804,1985-06-04,180,15291,left,L. Podolski,null
86,Angelo,,Obinze Ogbonna,1633,1988-05-23,191,21100,left,A. Ogbonna,null
81,Jos\u00e9,,Holebas,1644,1984-06-27,185,92899,left,J. Holebas,null
70,Matteo,,Darmian,1611,1989-12-02,182,21095,right,M. Darmian,null
78,Jean-Fran\u00e7ois,,Gillet,5083,1979-05-31,181,20667,right,J. Gillet,null
90,Stefano,,Okaka Chuka,1644,1989-08-09,186,20505,right,S. Okaka,null
85,Miguel \u00c1ngel,,Britos Cabrera,1644,1985-07-17,188,21160,right,M. Britos,null
79,Matias Ezequiel,,Schelotto,1651,1989-05-23,187,20855,right,E. Schelotto,null
75,Pedro ,,Mba Obiang Avomo,1633,1992-03-27,185,20620,right,Pedro Obiang,null
0,Kyle,,Taylor,1659,1999-08-28,0,515791,,K. Taylor,null
92,Maarten,,Stekelenburg,1623,1982-09-22,197,20428,right,M. Stekelenburg,null
95,Zlatan,,Ibrahimovi\u0107,7847,1981-10-03,195,20420,right,Z. Ibrahimovi\u0107,null
63,Aaron ,,Lennon,1646,1987-04-16,165,8284,right,A. Lennon,null
84,Peter,,Crouch,1639,1981-01-30,201,8747,right,P. Crouch,null
83,Wayne,,Rooney,7852,1985-10-24,176,7944,right,W. Rooney,null
68,Theo ,,Walcott,1623,1989-03-16,176,7879,right,T. Walcott,null
90,Petr,,\u010cech,1609,1982-05-20,196,7882,left,P. \u010cech,null
78,Luis Antonio,,Valencia Mosquera,1611,1985-08-04,181,7938,right,A. Valencia,15797
74,Francesc,,F\u00e0bregas i Soler,1610,1987-05-04,175,3350,right,F\u00e0bregas,null
87,Artur,,Boruc,1659,1980-02-20,193,20921,right,A. Boruc,null
82,Charlie,,Adam,1639,1985-12-10,185,7961,left,C. Adam,null
87,Younes,,Kaboul,1644,1986-01-04,191,8272,right,Y. Kaboul,null
84,Uwe,,H\u00fcnemeier,2491,1986-01-09,189,15301,right,U. H\u00fcnemeier,null
71,Yohan,,Cabaye,16928,1986-01-14,174,7988,right,Y. Cabaye,null
78,Ragnar,,Klavan,3173,1985-10-30,187,74,left,R. Klavan,null
76,Ibrahim,,Afellay,1639,1986-04-02,180,3343,right,I. Afellay,null
91,Heurelho,,da Silva Gomes,1644,1981-02-15,191,8266,right,Gomes,null
84,Michel,,Vorm,1624,1983-10-20,184,77536,right,M. Vorm,null
86,Erik,,Pieters,1639,1988-08-07,182,107,left,E. Pieters,null
90,Ben,,Foster,1644,1983-04-03,193,8358,left,B. Foster,null
81,Adrian,,Mariappa,1644,1986-10-03,178,8889,right,A. Mariappa,null
83,Phil,,Jagielka,1623,1982-08-17,183,8245,right,P. Jagielka,null
70,Leighton,,Baines,1623,1984-12-11,170,8239,left,L. Baines,null
93,Robert,,Green,1610,1980-01-18,191,8544,right,R. Green,null
79,Gareth,,Barry,1627,1981-02-23,185,8314,left,G. Barry,null
75,James ,,Morrison,1627,1986-05-25,180,8374,right,J. Morrison,null
66,Stephen ,,Ireland,1615,1986-08-22,173,8017,right,S. Ireland,null
70,James,,Milner,1612,1986-01-04,176,8319,right,J. Milner,null
86,Tom,,Heaton,1646,1986-04-15,188,77502,right,T. Heaton,null
74,Darren ,,Fletcher,1639,1984-02-01,184,7932,right,D. Fletcher,null
77,Wayne,,Routledge,10531,1985-01-07,170,77557,right,W. Routledge,null
65,Jermain ,,Defoe,1659,1982-10-07,171,8296,right,J. Defoe,null
74,Pablo Javier,,Zabaleta Girod,1633,1985-01-16,174,8313,right,P. Zabaleta,null
80,Claudio Andr\u00e9s,,Bravo Mu\u00f1oz,1625,1983-04-13,184,3662,right,C. Bravo,null
62,Alexis Alejandro,,S\u00e1nchez S\u00e1nchez,1611,1988-12-19,169,3361,right,A. S\u00e1nchez,12381
90,Gn\u00e9gn\u00e9ri Yaya,,Tour\u00e9,null,1983-05-13,189,8324,right,Y. Tour\u00e9,null
74,Phil,,Bardsley,1646,1985-06-28,180,8516,right,P. Bardsley,null
76,Daniel,,Sturridge,1612,1989-09-01,180,7907,left,D. Sturridge,null
84,Tim,,Krul,1626,1988-04-03,188,7976,left,T. Krul,null
93,Fraser,,Forster,1619,1988-03-17,201,61941,right,F. Forster,null
79,Andy,,Carroll,1633,1989-01-06,193,7970,left,A. Carroll,null
70,Mark,,Noble,1633,1987-05-08,180,8561,right,M. Noble,null
85,Eldin,,Jakupovic,1631,1984-10-02,191,93084,right,E. Jakupovic,null
77,S\u00e9amus,,Coleman,1623,1988-10-11,177,8240,right,S. Coleman,8274
74,Georginio,,Wijnaldum,1612,1990-11-11,175,116,right,G. Wijnaldum,664
89,Christian,,Fuchs,1631,1986-04-07,187,14853,left,C. Fuchs,null
87,Winston ,,Reid,1633,1988-07-03,190,8553,right,W. Reid,10522
79,Anders,,Lindegaard,1646,1984-04-13,193,7912,right,A. Lindegaard,null
64,Jamie,,Murphy,8509,1989-08-28,175,62091,right,J. Murphy,null
72,Steven,,Defour,1646,1988-04-15,175,70092,right,S. Defour,null
91,Moussa,,Sissoko,1624,1989-08-16,187,25804,right,M. Sissoko,4418
74,Ga\u00ebtan,,Bong Songo,1651,1988-04-25,187,26495,left,G. Bong,null
73,Claudio Ariel,,Yacob,1642,1987-07-18,181,86308,right,C. Yacob,null
73,Andrew,,Surman,1659,1986-08-20,178,8351,left,A. Surman,null
62,Nathan,,Dyer,10531,1987-11-29,167,77552,right,N. Dyer,null
73,Adam,,Lallana,1612,1988-05-10,172,8140,right,A. Lallana,null
83,Lee,,Grant,1611,1983-01-27,193,8935,right,L. Grant,null
79,Dan,,Gosling,1659,1990-02-02,183,7989,right,D. Gosling,null
79,Jonathan ,,Walters,1634,1983-09-20,183,8752,right,J. Walters,null
92,Glyn Oliver,,Myhill,1627,1982-11-09,191,8096,right,G. Myhill,null
89,Damien,,Delaney,8153,1981-07-20,191,8583,left,D. Delaney,null
72,Dean,,Marney,1882,1984-01-31,183,8947,right,D. Marney,null
87,Juli\u00e1n,,Speroni,1628,1979-05-18,186,8391,right,J. Speroni,null
69,Ben,,Watson,1642,1985-07-09,178,8627,right,B. Watson,null
80,Jay,,Rodriguez,1627,1989-07-29,185,8958,right,J. Rodriguez,null
78,Adam,,Legzdins,1646,1986-11-28,183,8963,right,A. Legzdins,null
78,Martin,,Cranie,1636,1986-09-26,183,8761,right,M. Cranie,null
91,Jean-Eric Maxim,,Choupo-Moting,3767,1989-03-23,191,15198,both,E. Choupo-Moting,null
76,Ryan,,Shawcross,1639,1987-10-04,191,8731,right,R. Shawcross,null
84,David Luiz,,Moreira Marinho,1610,1987-04-22,189,7892,right,David Luiz,null
88,Eduardo,,dos Reis Carvalho,24,1982-09-19,187,70106,right,Eduardo,null
88,Erwin,,Mulder,10531,1989-03-03,193,128,right,E. Mulder,null
75,Bruno,,Saltor Grau,1651,1980-10-01,181,3278,right,Bruno Saltor,null
63,Juan Manuel,,Mata Garc\u00eda,1611,1988-04-28,170,7906,left,Juan Mata,null
70,Scott,,Arfield,8509,1988-11-01,178,11294,right,S. Arfield,null
80,Danny,,Simpson,1631,1987-01-04,176,149019,right,D. Simpson,null
72,Andr\u00e9,,Ayew Pel\u00e9,4487,1989-12-17,176,25572,left,A. Ayew,null
69,Jack,,Cork,1646,1989-06-25,185,8125,right,J. Cork,null
85,Ryan,,Bertrand,1619,1989-08-05,179,7885,left,R. Bertrand,null
91,Vicente,,Iborra De La Fuente,1631,1988-01-16,190,3928,right,Vicente Iborra,null
73,Kyle,,Naughton,10531,1988-11-11,180,8336,right,K. Naughton,null
74,James,,Tomkins,1628,1989-03-29,192,8554,right,J. Tomkins,null
81,Jordon,,Mutch,15015,1991-12-02,188,8111,right,J. Mutch,null
79,Leroy,,Fer,10531,1990-01-05,188,262,right,L. Fer,null
78,Scott,,Dann,1628,1987-02-14,195,8186,right,S. Dann,null
70,Kieran ,,Gibbs,1627,1989-09-26,181,7853,left,K. Gibbs,null
69,Chung-Yong,,Lee,2448,1988-07-02,180,8049,right,Lee Chung-Yong,null
84,Geoff,,Cameron,1650,1985-07-11,191,58978,right,G. Cameron,null
101,Asmir,,Begovi\u0107,1659,1987-06-20,199,8726,right,A. Begovi\u0107,10001
